268,0.000437,0.000113,0.002821,0.003542
264,0.000439,0.000119,0.002848,0.003579
260,0.000439,0.000118,0.002709,0.003438
344,0.000522,0.000138,0.003672,0.004556
340,0.000551,0.000122,0.004419,0.005300
336,0.000513,0.000118,0.003623,0.004452
332,0.000525,0.000120,0.004172,0.005015
328,0.000511,0.000117,0.003737,0.004562
324,0.000604,0.000120,0.003966,0.004884
320,0.000478,0.000113,0.003608,0.004390
316,0.000526,0.000113,0.003605,0.004437
312,0.000473,0.000112,0.003267,0.004042
308,0.000471,0.000109,0.003381,0.004147
304,0.000482,0.000111,0.003491,0.004270
300,0.000476,0.000111,0.003278,0.004051
296,0.000474,0.000113,0.003192,0.003960
292,0.000472,0.000107,0.002969,0.003730
288,0.000471,0.000107,0.003109,0.003866
284,0.000472,0.000107,0.003541,0.004323
280,0.000451,0.000110,0.003074,0.003818
276,0.000441,0.000109,0.003021,0.003750
272,0.000443,0.000107,0.002909,0.003635
268,0.000437,0.000108,0.002681,0.003399
264,0.000442,0.000107,0.002861,0.003582
260,0.000435,0.000111,0.002884,0.003601
344,0.000525,0.000181,0.003814,0.004745
340,0.000517,0.000118,0.004189,0.005029
336,0.000513,0.000134,0.003725,0.004572
332,0.000517,0.000117,0.004221,0.005050
328,0.000524,0.000116,0.003840,0.004677
324,0.000624,0.000145,0.003989,0.004976
320,0.000493,0.000144,0.003651,0.004490
316,0.000477,0.000110,0.003512,0.004296
312,0.000477,0.000110,0.003225,0.004000
308,0.000509,0.000111,0.003190,0.003997
304,0.000473,0.000110,0.003810,0.004591
300,0.000486,0.000134,0.003322,0.004128
296,0.000476,0.000110,0.003245,0.004016
292,0.000475,0.000107,0.003145,0.003909
288,0.000473,0.000124,0.002941,0.003720
284,0.000473,0.000108,0.002952,0.003712
280,0.000453,0.000136,0.003274,0.004066
276,0.000451,0.000123,0.003286,0.004043
272,0.000440,0.000107,0.002917,0.003640
268,0.000438,0.000106,0.002934,0.003649
264,0.000441,0.000107,0.002699,0.003420
260,0.000442,0.000104,0.002778,0.003494
344,0.000512,0.000138,0.003685,0.004570
340,0.000517,0.000124,0.004531,0.005374
336,0.000540,0.000120,0.003682,0.004544
332,0.000517,0.000118,0.004230,0.005062
328,0.000530,0.000117,0.003712,0.004555
324,0.000664,0.000144,0.003917,0.004966
320,0.000476,0.000114,0.003686,0.004487
316,0.000476,0.000112,0.003458,0.004231
312,0.000509,0.000113,0.003487,0.004298
308,0.000485,0.000113,0.003529,0.004321
304,0.000658,0.000121,0.003951,0.004970
300,0.000486,0.000115,0.003610,0.004400
296,0.000499,0.000117,0.003561,0.004370
292,0.000482,0.000116,0.003647,0.004433
288,0.000483,0.000114,0.005217,0.005998
284,0.000871,0.000250,0.005280,0.006724
280,0.000456,0.000113,0.003065,0.003814
276,0.000440,0.000109,0.003135,0.003864
272,0.000436,0.000115,0.003004,0.003731
268,0.000452,0.000098,0.002963,0.003729
264,0.000476,0.000106,0.003050,0.003814
260,0.000444,0.000109,0.002643,0.003370
344,0.000532,0.000140,0.003981,0.004886
340,0.000517,0.000120,0.004308,0.005148
336,0.000514,0.000117,0.004040,0.004869
332,0.000543,0.000123,0.004063,0.004926
328,0.000512,0.000136,0.003720,0.004567
324,0.000553,0.000158,0.003792,0.004712
320,0.000478,0.000115,0.003562,0.004348
316,0.000475,0.000112,0.003540,0.004319
312,0.000474,0.000118,0.003375,0.004168
308,0.000475,0.000111,0.003345,0.004120
304,0.000473,0.000108,0.003687,0.004465
300,0.000475,0.000110,0.003347,0.004118
296,0.000474,0.000109,0.003297,0.004064
292,0.000482,0.000109,0.003062,0.003854
288,0.000476,0.000108,0.002904,0.003668
284,0.000469,0.000108,0.054027,0.054783
280,0.000467,0.000113,0.003454,0.004218
276,0.000444,0.000118,0.003047,0.003789
272,0.000484,0.000164,0.003352,0.004197
268,0.000439,0.000109,0.002942,0.003663
264,0.000438,0.000108,0.002715,0.003434
260,0.000464,0.000108,0.002879,0.003621
344,0.000512,0.000142,0.003742,0.004621
340,0.000514,0.000154,0.004341,0.005209
336,0.000512,0.000118,0.004113,0.004943
332,0.000518,0.000121,0.004327,0.005163
328,0.000515,0.000114,0.003684,0.004508
324,0.000602,0.000120,0.004002,0.004919
320,0.000500,0.000122,0.003553,0.004367
316,0.000481,0.000110,0.003535,0.004316
312,0.000477,0.000111,0.003325,0.004104
308,0.000477,0.000111,0.003466,0.004241
304,0.000565,0.000174,0.003456,0.004433
300,0.000515,0.000112,0.003344,0.004156
296,0.000476,0.000111,0.006099,0.006879
292,0.000476,0.000112,0.003105,0.003874
288,0.000474,0.000109,0.003199,0.003963
284,0.000528,0.000112,0.003089,0.003908
280,0.000443,0.000110,0.003157,0.003896
276,0.000439,0.000108,0.003033,0.003757
272,0.000437,0.000109,0.002830,0.003552
268,0.000485,0.000107,0.002928,0.003693
264,0.000437,0.000107,0.002851,0.003568
260,0.000498,0.000111,0.002725,0.003508
344,0.000516,0.000144,0.003695,0.004586
340,0.000564,0.000121,0.004595,0.005482
336,0.000518,0.000120,0.003864,0.004710
332,0.000518,0.000119,0.004213,0.005112
328,0.000511,0.000122,0.003716,0.004548
324,0.000613,0.000119,0.003944,0.004873
320,0.000478,0.000112,0.003654,0.004439
316,0.000478,0.000104,0.003495,0.004252
312,0.000476,0.000111,0.003338,0.004114
308,0.000477,0.000113,0.003293,0.004071
304,0.000537,0.000185,0.003957,0.004961
300,0.000504,0.000139,0.003434,0.004278
296,0.000488,0.000112,0.003304,0.004088
292,0.000474,0.000108,0.002923,0.003716
288,0.000470,0.000109,0.003037,0.003797
284,0.000483,0.000108,0.003586,0.004360
280,0.000447,0.000111,0.003090,0.003828
276,0.000438,0.000108,0.003041,0.003777
272,0.000438,0.000107,0.003064,0.003796
268,0.000459,0.000105,0.002719,0.003463
264,0.000441,0.000105,0.002889,0.003609
260,0.000437,0.000106,0.002931,0.003643
344,0.000512,0.000135,0.003965,0.004834
340,0.000515,0.000121,0.004128,0.004964
336,0.000508,0.000118,0.003829,0.004655
332,0.000530,0.000116,0.004231,0.005083
328,0.000534,0.000118,0.003827,0.004675
324,0.000563,0.000145,0.003871,0.004789
320,0.000476,0.000113,0.003670,0.004454
316,0.000476,0.000113,0.003499,0.004280
312,0.000475,0.000111,0.003210,0.003987
308,0.000476,0.000114,0.003293,0.004072
304,0.000475,0.000122,0.003890,0.004681
300,0.000506,0.000124,0.003623,0.004444
296,0.000482,0.000149,0.003767,0.004589
292,0.000512,0.000122,0.003550,0.004374
288,0.000512,0.000115,0.003335,0.004158
284,0.000493,0.000113,0.003416,0.004214
280,0.000462,0.000118,0.003189,0.003951
276,0.000440,0.000111,0.003111,0.003856
272,0.000446,0.000110,0.002805,0.003538
268,0.000439,0.000121,0.002903,0.003637
264,0.000439,0.000108,0.002696,0.003417
260,0.001031,0.000349,0.003543,0.005502
344,0.000525,0.000139,0.003750,0.004653
340,0.000517,0.000143,0.004352,0.005217
336,0.000519,0.000118,0.003697,0.004532
332,0.000558,0.000122,0.004062,0.004939
328,0.000660,0.000284,0.005924,0.007167
324,0.000513,0.000114,0.003827,0.004648
320,0.000481,0.000123,0.003559,0.004359
316,0.000469,0.000097,0.003369,0.004114
312,0.000476,0.000110,0.003288,0.004083
308,0.000487,0.000111,0.003326,0.004112
304,0.000525,0.000148,0.003529,0.004418
300,0.000511,0.000134,0.003412,0.004250
296,0.000482,0.000112,0.003239,0.004019
292,0.000495,0.000110,0.003139,0.003929
288,0.000473,0.000112,0.003267,0.004032
284,0.000474,0.000110,0.003256,0.004022
280,0.000453,0.000112,0.002989,0.003762
276,0.000439,0.000108,0.003103,0.003830
272,0.000433,0.000118,0.003176,0.003908
268,0.000443,0.000108,0.002802,0.003531
264,0.000454,0.000099,0.002912,0.003667
260,0.000445,0.000106,0.002910,0.003638
344,0.000503,0.000134,0.003774,0.004640
340,0.000516,0.000118,0.004219,0.005053
336,0.000527,0.000131,0.003740,0.004597
332,0.000518,0.000141,0.004183,0.005038
328,0.000528,0.000116,0.003804,0.004647
324,0.000527,0.000114,0.003906,0.004751
320,0.000479,0.000113,0.003611,0.004396
316,0.000482,0.000114,0.003527,0.004314
312,0.000477,0.000110,0.003307,0.004082
308,0.000472,0.000109,0.003285,0.004086
304,0.000483,0.000108,0.003466,0.004243
300,0.000473,0.000110,0.003499,0.004268
296,0.000480,0.000113,0.003410,0.004191
292,0.000479,0.000111,0.003174,0.003948
288,0.000472,0.000110,0.002951,0.003714
284,0.000475,0.000107,0.002982,0.003742
280,0.000481,0.000102,0.003293,0.004064
276,0.000459,0.000112,0.002949,0.003698
272,0.000445,0.000107,0.003011,0.003739
268,0.000435,0.000106,0.002873,0.003594
264,0.000448,0.000105,0.002692,0.003416
260,0.000436,0.000111,0.002817,0.003531
344,0.000525,0.000144,0.003862,0.004760
340,0.000514,0.000121,0.004236,0.005073
336,0.000512,0.000122,0.004019,0.004858
332,0.000513,0.000118,0.004089,0.004918
328,0.000518,0.000123,0.003730,0.004568
324,0.000557,0.000162,0.003822,0.004738
320,0.000480,0.000113,0.003643,0.004431
316,0.000510,0.000113,0.003488,0.004308
312,0.000476,0.000112,0.003342,0.004121
308,0.000474,0.000108,0.003337,0.004108
304,0.000476,0.000110,0.003465,0.004239
300,0.000476,0.000111,0.003250,0.004021
296,0.000475,0.000110,0.003302,0.004068
292,0.000465,0.000109,0.003151,0.003906
288,0.000477,0.000107,0.003134,0.003902
284,0.000473,0.000108,0.002878,0.003639
280,0.000494,0.000105,0.003143,0.003938
276,0.000441,0.000107,0.003087,0.003860
272,0.000438,0.000108,0.002827,0.003554
268,0.000434,0.000106,0.002800,0.003512
264,0.000436,0.000116,0.002903,0.003627
260,0.000435,0.000106,0.002598,0.003328
344,0.000512,0.000139,0.051609,0.052483
340,0.000533,0.000134,0.004288,0.005158
336,0.000510,0.000117,0.003865,0.004690
332,0.000516,0.000118,0.003896,0.004727
328,0.000513,0.000130,0.003713,0.004557
324,0.000538,0.000115,0.003695,0.004545
320,0.000475,0.000114,0.003559,0.004364
316,0.000475,0.000110,0.003531,0.004318
312,0.000475,0.000112,0.003485,0.004263
308,0.000475,0.000111,0.003302,0.004077
304,0.000472,0.000121,0.003505,0.004286
300,0.000479,0.000113,0.003375,0.004158
296,0.000474,0.000111,0.003315,0.004084
292,0.000475,0.000114,0.002911,0.003682
288,0.000470,0.000108,0.003154,0.003914
284,0.000471,0.000106,0.003002,0.003757
280,0.000464,0.000138,0.003049,0.003851
276,0.000440,0.000119,0.003054,0.003788
272,0.000437,0.000108,0.003045,0.003766
268,0.000438,0.000106,0.002707,0.003423
264,0.000435,0.000108,0.002803,0.003511
260,0.000445,0.000106,0.002629,0.003352
344,0.000525,0.000142,0.003833,0.004718
340,0.000516,0.000120,0.004259,0.005096
336,0.000511,0.000121,0.003675,0.004515
332,0.000537,0.000118,0.003952,0.004804
328,0.000515,0.000115,0.003797,0.004624
324,0.000513,0.000114,0.003730,0.004559
320,0.000477,0.000112,0.003637,0.004420
316,0.000478,0.000113,0.003389,0.004203
312,0.000475,0.000117,0.003143,0.003926
308,0.000499,0.000114,0.003316,0.004134
304,0.000475,0.000110,0.003586,0.004360
300,0.000491,0.000112,0.003340,0.004129
296,0.000499,0.000114,0.003282,0.004081
292,0.000473,0.000109,0.003145,0.003912
288,0.000472,0.000107,0.002933,0.003690
284,0.000474,0.000111,0.003007,0.003775
280,0.000486,0.000131,0.003196,0.003984
276,0.000485,0.000108,0.003147,0.003913
272,0.000437,0.000114,0.002910,0.003637
268,0.000446,0.000127,0.002883,0.003630
264,0.000433,0.000104,0.002739,0.003448
260,0.000443,0.000104,0.002771,0.003488
344,0.000529,0.000139,0.003731,0.004622
340,0.000519,0.000122,0.004297,0.005142
336,0.000513,0.000118,0.003777,0.004628
332,0.000520,0.000123,0.003911,0.004757
328,0.000510,0.000116,0.003747,0.004569
324,0.000509,0.000108,0.003685,0.004517
320,0.000481,0.000106,0.003645,0.004436
316,0.000477,0.000117,0.003434,0.004220
312,0.000475,0.000110,0.003297,0.004070
308,0.000507,0.000112,0.003227,0.004035
304,0.000472,0.000109,0.003514,0.004283
300,0.000491,0.000116,0.003456,0.004252
296,0.000484,0.000112,0.003257,0.004038
292,0.000473,0.000111,0.003148,0.003916
288,0.000471,0.000108,0.003064,0.003824
284,0.000470,0.000109,0.003069,0.003830
280,0.000441,0.000127,0.003100,0.003881
276,0.000564,0.000126,0.003394,0.004266
272,0.000457,0.000113,0.003227,0.003975
268,0.000483,0.000110,0.002736,0.003505
264,0.000435,0.000107,0.002931,0.003646
260,0.000434,0.000106,0.002674,0.003386
344,0.000528,0.000163,0.003966,0.004886
340,0.000518,0.000130,0.004289,0.005142
336,0.000534,0.000125,0.004364,0.005230
332,0.000533,0.000135,0.004117,0.004988
328,0.000516,0.000123,0.003930,0.004767
324,0.000516,0.000117,0.003710,0.004548
320,0.000478,0.000115,0.003622,0.004409
316,0.000478,0.000114,0.003454,0.004238
312,0.000498,0.000109,0.003352,0.004149
308,0.000476,0.000119,0.003323,0.004107
304,0.000496,0.000112,0.003434,0.004240
300,0.000482,0.000112,0.003322,0.004102
296,0.000492,0.000111,0.003399,0.004188
292,0.000473,0.000110,0.003241,0.004008
288,0.000478,0.000111,0.003128,0.003903
284,0.000477,0.000109,0.003339,0.004112
280,0.000455,0.000111,0.003237,0.003982
276,0.000440,0.000109,0.002973,0.003708
272,0.000439,0.000108,0.002921,0.003648
268,0.000441,0.000107,0.002889,0.003617
264,0.000435,0.000107,0.002766,0.003487
260,0.000444,0.000106,0.003023,0.003747
344,0.000520,0.000137,0.003806,0.004686
340,0.000559,0.000121,0.004098,0.004981
336,0.000513,0.000117,0.003788,0.004619
332,0.000544,0.000118,0.003947,0.004806
328,0.000512,0.000116,0.003787,0.004611
324,0.000529,0.000118,0.003759,0.004605
320,0.000477,0.000114,0.003606,0.004391
316,0.000479,0.000114,0.003384,0.004169
312,0.000475,0.000108,0.003270,0.004043
308,0.000474,0.000110,0.003288,0.004060
304,0.000470,0.000113,0.003422,0.004191
300,0.000476,0.000111,0.003217,0.003991
296,0.000474,0.000112,0.003321,0.004091
292,0.000472,0.000111,0.003226,0.003991
288,0.000475,0.000110,0.003149,0.003914
284,0.000479,0.000107,0.002929,0.003694
280,0.000439,0.000118,0.003109,0.003857
276,0.000443,0.000138,0.003113,0.003870
272,0.000439,0.000118,0.002859,0.003592
268,0.000436,0.000108,0.002762,0.003478
264,0.000433,0.000107,0.002918,0.003629
260,0.000434,0.000106,0.002597,0.003307
344,0.000529,0.000138,0.003693,0.004581
340,0.000520,0.000119,0.004290,0.005131
336,0.000513,0.000119,0.003665,0.004498
332,0.000539,0.000114,0.003940,0.004785
328,0.000512,0.000115,0.003752,0.004575
324,0.000510,0.000147,0.003714,0.004556
320,0.000480,0.000116,0.003608,0.004398
316,0.000479,0.000113,0.003535,0.004317
312,0.000478,0.000112,0.003326,0.004105
308,0.000477,0.000112,0.003265,0.004043
304,0.000508,0.000111,0.003384,0.004186
300,0.000477,0.000111,0.003394,0.004167
296,0.000474,0.000111,0.003279,0.004049
292,0.000473,0.000111,0.002941,0.003708
288,0.000471,0.000110,0.003140,0.003901
284,0.000473,0.000109,0.003036,0.003798
280,0.000442,0.000120,0.003462,0.004238
276,0.000443,0.000110,0.003030,0.003762
272,0.000440,0.000115,0.003031,0.003764
268,0.000437,0.000107,0.002683,0.003402
264,0.000437,0.000106,0.002768,0.003482
260,0.000435,0.000106,0.002772,0.003484
344,0.000510,0.000157,0.003736,0.004625
340,0.000516,0.000121,0.004056,0.004898
336,0.000513,0.000123,0.003620,0.004458
332,0.000552,0.000116,0.003997,0.004861
328,0.000511,0.000114,0.003754,0.004575
324,0.000504,0.000114,0.054562,0.055374
320,0.000504,0.000120,0.003876,0.004698
316,0.000476,0.000116,0.003723,0.004506
312,0.000476,0.000114,0.003474,0.004254
308,0.000481,0.000119,0.003523,0.004316
304,0.000470,0.000110,0.003486,0.004248
300,0.000473,0.000114,0.003298,0.004087
296,0.000472,0.000112,0.003267,0.004035
292,0.000481,0.000109,0.003149,0.003923
288,0.000471,0.000110,0.002979,0.003740
284,0.000467,0.000108,0.003012,0.003768
280,0.000462,0.000107,0.003102,0.003849
276,0.000462,0.000111,0.003240,0.003990
272,0.000460,0.000133,0.003118,0.003893
268,0.000444,0.000111,0.003156,0.003887
264,0.000438,0.000109,0.002811,0.003532
260,0.000437,0.000108,0.002927,0.003645
344,0.000507,0.000138,0.003755,0.004630
340,0.000516,0.000124,0.004257,0.005099
336,0.000509,0.000122,0.003757,0.004586
332,0.000540,0.000117,0.003918,0.004771
328,0.000513,0.000118,0.003745,0.004571
324,0.000514,0.000111,0.003730,0.004544
320,0.000478,0.000113,0.003563,0.004345
316,0.000479,0.000112,0.003475,0.004258
312,0.000476,0.000115,0.003360,0.004142
308,0.000475,0.000111,0.003356,0.004130
304,0.000475,0.000109,0.003684,0.004468
300,0.000487,0.000115,0.003430,0.004218
296,0.000537,0.000118,0.003130,0.003971
292,0.000492,0.000111,0.003176,0.003962
288,0.000471,0.000109,0.006273,0.007049
284,0.000513,0.000140,0.003224,0.004055
280,0.000439,0.000110,0.002954,0.003683
276,0.000440,0.000109,0.003041,0.003767
272,0.000447,0.000108,0.002989,0.003719
268,0.000448,0.000107,0.002725,0.003467
